RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12
1241,Morris,New Jersey,99,441500,438500,430500,4.22E+05,400600,398600,401200,405700,400200,400100,391700,389600,388700,396900,388700,381800,372900,375400,376600,382800,388900,387800,388400,396800,412500,415900,404400,3.87E+05,385800,394600,403400,401500,397600,401700,396900,391300,3.86E+05,397700,393900,387900,372900,376600,372900,373800,367100,366700,3.70E+05,381300,399300,391600,381100,3.67E+05,373400,378100,374200,378100,379900,386100,389800,3.95E+05,403200,4.02E+05,405700,398200,397400,394400,394700,388800,387600,3.82E+05,393500,389200,393500,3.92E+05,397100,401700,3.93E+05,396200,399400,402600,3.92E+05,386500,413100,423700,419900,392100,382800,386300,3.91E+05,396900,394200,400400,403800,409400,393900,395400,377400,380200,377900,3.89E+05,392900,388500,387700,385100,387200,387300,388700,382700,388300,389100,394400,395400,398200,398700,4.00E+05,399600,395700,
146,Dane,Wisconsin,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,193700,1.97E+05,204500,2.13E+05,217800,208900,203600,208200,215300,216500,202600,199200,198700,204500,203200,204300,203200,2.07E+05,205200,192600,184300,183200,197600,206800,206400,2.03E+05,199400,198600,200500,199300,205300,210800,213700,210200,214200,2.16E+05,219300,210500,209400,207500,210100,208300,210200,208200,209200,206500,207700,206200,207200,209500,213200,215300,2.14E+05,2.14E+05,211900,210500,215600,221900,2.23E+05,221900,2.22E+05,224500,225600,230100,234600,236100,235600,2.37E+05,237400,2.41E+05,242500,243200,239400,239200,237900,236100,231700,234700,237100,243500,244500,250500,250800,249300,2.48E+05,242400,245500,243600,251200,251600,
2033,Spokane,Washington,101,178300,174900,173200,1.75E+05,173100,172600,166300,166600,169300,173400,176100,175600,175600,170900,164400,160700,160300,161100,159900,160200,160300,168300,169600,171100,165900,163300,160900,157300,1.59E+05,163700,162900,161900,159900,165900,168600,167100,163100,157600,151500,152300,153300,154100,151500,152300,152600,155400,157400,159100,1.63E+05,161600,160800,155200,154300,156300,157700,157500,164500,169400,170900,165300,161700,161100,161600,1.62E+05,1.62E+05,162500,163300,162300,163400,164400,166400,166100,163900,164200,161300,162900,160800,164800,165100,1.68E+05,167800,168700,169900,172800,173300,174700,173700,175400,176800,178900,176900,179400,1.79E+05,181500,180400,179100,182600,183500,188600,186700,187500,184500,185600,186200,189500,193500,197600,195800,197400,196300,2.03E+05,202900,202500,202600,202200,201800,204800,2.11E+05
2511,Richmond,New York,102,377700,390300,391500,389400,3.79E+05,385500,386700,3.83E+05,356700,353800,351700,3.57E+05,350100,344800,342700,3.37E+05,330400,333700,337900,343200,334300,338500,341800,354400,3.56E+05,365300,362900,360600,353200,353700,359500,354900,350800,350900,355400,356700,349800,355600,362200,363100,353200,352500,3.59E+05,364600,359500,3.52E+05,353600,350800,348600,352500,366400,374900,366900,351800,348100,349200,348600,354700,360800,358800,346300,336600,340400,349900,353800,355100,358700,3.60E+05,361800,357100,358300,365200,363400,358700,353900,358500,362400,365100,365400,368800,365100,366500,370500,377600,381300,386400,389300,3.88E+05,385200,384400,386700,387800,396800,397300,396800,391600,395100,3.98E+05,398100,398500,391800,4.01E+05,403100,414500,410800,428600,434800,437200,431300,440700,453700,456400,451800,451300,450600,449700,442600,439900
669,Pasco,Florida,103,159900,150700,142800,134900,129800,122600,123300,123400,118900,110700,103700,103900,106800,106700,107300,103400,108600,105800,110200,1.05E+05,105800,102800,1.04E+05,111400,112400,111500,105100,99800,95700,91300,98700,104700,101800,93400,85300,8.80E+04,86600,8.40E+04,82300,80900,83900,81500,81200,80400,77500,79100,78600,84400,82500,8.10E+04,79100,80100,83800,85500,83600,83200,86100,90900,95200,9.60E+04,99800,98700,99100,100700,104200,104600,103700,101900,104800,108200,103300,99400,97500,104800,105200,107500,106500,110700,111700,113500,110400,107300,105100,110800,113700,117700,119500,119300,120600,116400,119800,117800,117200,117200,122400,128900,131900,132200,132600,133900,134700,138400,136400,145100,151800,162600,156400,157400,153700,158300,153900,1.53E+05,150800,152400,154900,158200,159200,
1746,Hampden,Massachusetts,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149100,154400,1.59E+05,151900,152800,152800,163400,161900,162200,161800,163100,162300,162800,162600,161700,160300,159700,161700,161800,1.62E+05,162700,163300,165800,161700,162600,161400,167100,162400,162900,1.62E+05,167600,170100,170100,168200,165900,165200,164900,167200,168200,168700,166600,1.66E+05,171300,1.72E+05,170600,167500,164900,167600,167400,169400,168400,170400,172600,172600,174100,170600,171500,170500,171500,169200,168300,175100,179400,178200,176200,180200,
2983,Montgomery,Texas,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210200,210500,2.14E+05,214500,210900,208500,215100,216100,224100,223800,228800,222700,221500,220400,221500,225600,231500,230600,225800,221200,220400,2.26E+05,225500,226400,225100,228700,229700,225800,220900,221100,222600,228300,228200,224200,217100,218600,224400,223900,222300,224400,233100,238300,238400,239300,240200,233800,231200,227400,230800,224600,2.26E+05,231500,247900,258200,270600,
2934,Greenville,South Carolina,106,148900,142800,138500,140800,140200,145400,144900,143900,141800,135400,131500,1.30E+05,136500,136200,131700,127200,129300,1.36E+05,138400,139400,137600,131700,134700,124600,127200,132800,143300,141600,130300,1.23E+05,131200,140900,147900,141800,130700,1.27E+05,127500,132300,132600,131700,135300,137700,140500,138500,136700,132700,147800,149900,152400,133900,132500,134800,139800,145600,149600,145500,145900,145300,160400,155700,156500,147400,152900,153100,151200,151200,150700,151100,151200,149400,149800,147800,148700,1.48E+05,163900,164100,165300,150200,153300,156400,1.61E+05,154100,149800,150800,158700,163200,161900,1.63E+05,164300,165100,164500,163700,164200,167300,169800,172300,173100,174200,176700,177500,179300,181300,181700,181800,179700,175800,178400,179700,180800,178800,172700,175600,174700,176600,175300,178200,180200,1.77E+05
2896,Burlington,New Jersey,107,236400,232200,237500,232600,225800,219200,2.10E+05,208800,2.15E+05,219200,228900,2.20E+05,2.24E+05,215600,218100,214100,205300,198400,188200,191400,196200,202300,211600,214400,223900,221300,217200,209300,203800,203800,2.01E+05,201700,204800,210400,215600,212900,205700,202100,197100,202100,199900,202200,198700,200100,198600,195700,195100,194500,1.94E+05,201700,202700,201300,191500,192400,190100,193300,195900,206900,213600,203400,201300,198200,211200,211100,202900,201700,197100,2.01E+05,1.97E+05,1.96E+05,202800,202300,200900,190600,186100,186600,188500,190600,190800,188500,1.89E+05,188700,190400,191600,194600,194600,198400,202300,201700,200600,194200,192800,191900,192400,192900,185300,1.86E+05,186900,191900,188600,188900,188600,192200,195300,196800,193600,1.90E+05,183500,185700,183300,189200,186500,182700,175700,173900,177200,180700,
616,Lucas,Ohio,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68200,68700,67600,7.00E+04,67600,69700,64900,67300,69700,72700,73700,72800,72500,74100,79900,83400,81700,74100,75400,76400,81600,83200,89300,89700,91600,88500,87400,87400,91400,98100,9.70E+04,94100,89200,92500,89100,90600,86900,92600,92500,94600,97900,9.80E+04,103500,102400,101400,97100,95100,96800,99900,98500,96600,103700,112200,117300,111100,107100,106300,103200,101800,101700,101600,94700,
353,Adams,Colorado,109,1.58E+05,153600,1.49E+05,147400,143100,144100,144600,147200,148900,142300,137100,131800,134200,139400,142600,144800,145400,149900,154300,158700,159600,161900,161700,161800,159600,161200,1.60E+05,159600,155400,1.54E+05,155700,156400,156800,156600,156100,155500,155700,153700,150700,145800,1.44E+05,146100,148600,149600,1.50E+05,1.50E+05,153600,1.53E+05,153300,1.58E+05,163700,170100,172200,176900,177500,177900,175500,1.79E+05,1.82E+05,186700,186600,186300,188100,194600,199200,200800,198300,200200,200100,203100,203800,205700,206700,209400,209800,212700,214500,219200,219700,221300,225400,2.27E+05,230700,2.30E+05,233700,238300,242800,245800,246300,248200,251300,250700,2.53E+05,255900,2.62E+05,267700,271800,2.74E+05,275200,276300,279300,282300,288300,295300,300800,304200,305900,310200,308400,305900,299500,299900,301900,306700,311300,314500,319800,321800
3266,East Baton Rouge,Louisiana,110,167500,162400,161800,158300,159300,156200,159200,162800,1.71E+05,166800,169200,168900,173600,168300,1.63E+05,163500,165600,161800,163200,161500,169600,166500,169300,168300,171900,1.73E+05,165500,163700,158400,162800,166600,172600,179600,181300,181200,1.78E+05,174700,174100,168900,166700,159700,156200,149300,147700,1.48E+05,1.50E+05,156400,158400,156400,151600,150900,154700,160600,161500,167400,164400,166800,157300,159400,158200,165400,162600,1.61E+05,160100,161300,161400,160700,159600,1.60E+05,164100,164400,1.61E+05,1.58E+05,155900,160400,160500,159600,159500,160400,165200,166600,166900,170600,177500,173900,171700,168100,173800,172900,169500,168200,168100,171400,170900,170500,165900,1.65E+05,165400,165700,1.66E+05,1.69E+05,169200,169100,166300,165300,158500,150500,145600,148400,152400,157600,160100,165700,167800,171100,172600,177500,
3286,Virginia Beach City,Virginia,111,238200,237800,238300,240200,238500,239200,2.39E+05,2.35E+05,232100,225300,226500,224800,228300,229300,232100,230900,229600,227500,230300,229700,227100,223700,229100,230300,230400,225600,227600,230100,230900,232500,2.33E+05,232300,230500,226300,222300,218500,212800,210500,207900,206700,205200,2.08E+05,214200,218200,217400,213400,210200,209100,211100,212700,218300,222200,224100,222100,225200,228800,228400,219200,217600,216800,2.20E+05,219500,219300,228200,230300,233600,225500,225600,224300,225600,224100,219900,221700,2.23E+05,228600,2.28E+05,226700,226200,2.27E+05,2.29E+05,2.30E+05,226600,226300,226300,229800,2.31E+05,232100,232800,2.34E+05,231900,237500,235300,237200,233900,238300,239200,239500,2.39E+05,238700,2.39E+05,239100,241300,242700,244200,244500,242600,241300,243300,245400,2.47E+05,246600,250100,251800,2.50E+05,247700,245600,2.46E+05,237200
2743,Jefferson,Louisiana,112,162800,162100,159300,160200,161400,161800,167100,164500,159300,153100,1.53E+05,154500,1.56E+05,153200,154400,154700,158900,159800,162500,162800,159500,154200,154900,156100,1.55E+05,153100,152100,151700,148200,143100,147300,150700,154100,149900,146900,149400,148100,149500,1.49E+05,152500,148800,146200,1.45E+05,144900,143100,141400,138800,136100,134200,140100,144800,145400,140400,139300,143400,147800,1.48E+05,148200,149500,151800,147500,147900,152300,154900,154700,150200,150700,151200,152200,149500,149400,147800,152700,152500,153600,152200,148300,148400,147100,151300,149900,149600,1.47E+05,150700,152500,153600,151400,151500,154300,1.55E+05,158600,158700,156100,154300,155200,159100,1.58E+05,158200,162300,162800,163400,159400,160600,160500,161100,160300,162300,164100,169500,170100,174500,172100,172400,168700,1.72E+05,177200,178600,
448,Clark,Washington,113,249400,248400,244600,243100,239200,236100,231900,228400,226300,227300,225400,227900,224900,223900,213600,211600,208200,214600,2.12E+05,209500,201700,202300,211500,216900,217900,211400,208900,208400,210300,212900,214400,207400,2.06E+05,198600,199900,199400,197600,195600,193300,194300,191600,185200,184300,184500,187500,184200,183500,1.80E+05,179800,181900,187200,193300,1.95E+05,196700,197300,201700,203600,209900,218900,222500,227600,222700,224700,219900,2.24E+05,223100,227900,223800,225900,224700,228400,230700,228600,2.30E+05,228400,230900,234400,238400,241200,242500,242800,243900,241500,248400,248400,2.52E+05,249400,258500,257800,256300,251300,256200,259300,262600,262900,262900,2.67E+05,272100,277800,279700,278100,282600,282500,2.87E+05,287600,288600,290700,290200,294100,300800,3.06E+05,312600,311200,315100,314100,323800,328300,332900
2538,Seminole,Florida,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,123300,120300,102300,99700,106200,115400,1.08E+05,102200,97200,106100,1.07E+05,117200,115600,118600,1.20E+05,1.21E+05,1.18E+05,118300,118400,121400,119100,121900,120900,125900,124100,128100,125200,1.28E+05,129100,134600,132500,135500,133500,139100,139700,140600,141600,144400,149800,159600,161800,166200,1.63E+05,164400,1.62E+05,161700,162400,158200,160400,162900,169600,167800,166800,166500,168300,1.67E+05,1.69E+05,171600,173700,174900,172900,174700,173100,178900,179200,184300,183300,196100,200600,2.03E+05,197100,197900,203900,201300,202200,2.00E+05,206100,2.05E+05,207400,209800,214700,220600,219800,215100,215400,215500,219600,2.18E+05,218600,218600,
3081,Williamson,Texas,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00E+05,206300,205500,203900,200600,201600,204300,201500,202400,201400,202400,200500,201300,202200,209600,210400,211100,205400,205700,208300,2.11E+05,215900,217600,220600,220800,222200,225400,228100,224800,226700,222800,229600,231100,237200,236400,237500,237600,240800,240500,2.43E+05,243200,244600,244800,247900,250700,251200,247700,245100,247700,251800,258200,264600,268600,266400,
3247,Prince William,Virginia,116,,,,,,,208600,198900,188700,177900,170800,1.69E+05,170900,169400,167600,176400,190500,204300,212200,220700,222500,221100,220100,224300,228200,228700,228600,231100,236800,238100,2.40E+05,241800,248100,246900,237700,228500,225100,230600,234200,239900,244800,251500,252400,247900,247400,240700,245200,242800,255600,253100,254600,255300,264300,269600,275300,274700,277400,277100,279200,279700,281200,2.85E+05,290700,295300,296400,300500,297600,301300,296400,297200,299700,298400,299900,286400,291500,292600,3.08E+05,3.10E+05,311300,308400,310300,312800,315100,315500,310900,312700,311500,314200,3.13E+05,312400,312200,313300,312700,313800,314300,320200,323100,323400,319700,320300,322100,323600,327600,330200,337600,336300,3.35E+05,330500,332700,335900,336900,3.37E+05,338300,3.41E+05,338400,335100,337400,342200
971,Dakota,Minnesota,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188400,188900,190400,190400,194200,189400,182700,185200,191500,197200,197500,201200,208700,211100,212600,209900,205300,210200,211200,213600,2.08E+05,208300,209100,211200,212700,217600,218300,2.17E+05,216300,2.16E+05,218400,220800,224400,225500,226400,225700,225500,223500,224300,225400,229200,231400,230500,229500,230200,231900,234200,232200,2.31E+05,229700,229700,230900,232400,234500,233700,238900,244800,250200,246100,244500,249300,251300,254700,
66,Ada,Idaho,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176700,1.73E+05,172700,172500,1.75E+05,1.78E+05,1.82E+05,183900,183700,183300,182800,184500,185800,189600,194400,193500,196100,191300,192400,187200,188100,188300,189600,187200,188100,189200,193200,195600,196200,198800,199900,202400,204600,205600,205500,203700,205600,208400,213800,213600,216100,2.14E+05,213400,212200,213400,219400,223100,226600,226200,225100,224600,2.28E+05,2.30E+05,230700,225400,2.28E+05,232100,238900,2.40E+05,239400,241200,246100,255500,2.62E+05,264500,
2596,Waukesha,Wisconsin,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234100,235800,230100,225300,225800,229700,233300,231400,228300,224400,230400,231200,231900,226400,228400,233700,235300,238700,238100,240500,242400,243600,244800,245600,244800,243100,241800,242100,243100,244200,243700,242800,2.44E+05,247100,251200,250900,251300,253600,255100,256100,253600,251900,250600,2.52E+05,252600,256100,260600,2.64E+05,264200,266900,266100,266300,259200,260500,256600,2.56E+05,257300,
1981,Pulaski,Arkansas,120,133400,131200,1.32E+05,129800,128100,125700,120700,1.23E+05,122300,126500,129900,136100,139100,136500,133700,1.34E+05,137200,137700,136900,136200,137300,134900,144300,1.43E+05,149200,136800,140100,133400,135200,137400,1.41E+05,143300,141400,143300,148700,145900,147500,145700,150500,149300,148300,1.46E+05,144900,141600,145100,148200,153300,156600,156900,154700,150600,148900,149200,145800,151900,157400,1.61E+05,154700,157900,159700,164200,156900,153100,152700,152800,1.57E+05,156300,151600,1.45E+05,141300,141100,137800,133900,137200,137600,143500,141200,1.42E+05,139300,142300,1.41E+05,1.42E+05,1.38E+05,140100,143600,144200,1.46E+05,142500,144900,142100,142700,140400,141500,141100,143500,146700,147700,146700,1.45E+05,142400,140500,140400,140600,143500,146800,148100,148900,150400,149900,149100,140100,1.42E+05,137800,137200,134600,136600,145700,147900
2528,Sarasota,Florida,121,228500,2.15E+05,2.03E+05,197300,195700,189500,1.81E+05,167200,1.57E+05,145900,141300,134700,133400,128900,129300,134300,140900,146400,149100,149900,147700,148800,153300,148900,143400,1.41E+05,1.42E+05,141400,1.32E+05,134200,131200,134400,1.33E+05,137900,141200,137900,133300,131900,135800,138200,133300,130800,130800,1.33E+05,132400,133300,139100,144300,145900,144600,146500,146700,147700,148200,149500,151800,151700,157100,158500,159200,160600,162300,166700,164800,165500,164600,167100,170500,172700,173500,178600,178800,179700,174200,173900,174900,177500,179400,182900,184300,184200,180400,180800,184300,185800,187200,187700,195700,195300,198100,195700,197300,199600,205300,220300,224800,2.24E+05,2.14E+05,213600,215700,218600,221100,218600,217700,218200,227600,239400,240200,234900,227900,224700,226700,226200,2.24E+05,2.20E+05,218700,,
2661,Clackamas,Oregon,122,334300,314700,309200,301100,307100,303400,302500,295400,296600,292500,295500,298300,291300,278700,265500,267200,266200,2.66E+05,268500,270600,275700,273300,271400,266300,261700,257900,252200,252200,255900,261400,265300,265700,261300,255200,248800,245400,237600,233800,228500,228200,2.30E+05,229400,2.37E+05,233700,2.43E+05,245200,247400,242400,237300,237500,238200,243700,247700,252200,255800,257500,256100,254200,259300,2.67E+05,272600,272400,274100,2.77E+05,2.81E+05,282200,282300,285900,287900,289100,286700,2.95E+05,299200,299100,295700,293300,296100,291500,298400,301100,305200,303400,306100,303300,305200,308400,316300,319300,319600,322400,3.23E+05,325300,326800,329800,332800,341400,345700,350400,345500,346800,348700,356100,362500,366500,370800,372200,374700,380900,382800,390700,383400,387500,3.86E+05,390500,393300,397900,401700,4.04E+05
